file1,file2,score,user_relation,score_with_nonoise
3.wav,42.wav,tensor([0.1648]),different,tensor([0.2098])
3.wav,43.wav,tensor([0.1978]),different,tensor([0.2657])
3.wav,44.wav,tensor([0.1432]),different,tensor([0.1805])
3.wav,45.wav,tensor([0.1940]),different,tensor([0.2938])
3.wav,46.wav,tensor([0.1547]),different,tensor([0.1567])
3.wav,47.wav,tensor([0.1350]),different,tensor([0.1016])
3.wav,48.wav,tensor([0.1413]),different,tensor([0.0953])
3.wav,49.wav,tensor([0.1647]),different,tensor([0.1960])
3.wav,50.wav,tensor([0.1456]),different,tensor([0.1774])
3.wav,51.wav,tensor([0.2452]),different,tensor([0.3115])
3.wav,52.wav,tensor([0.2246]),different,tensor([0.2660])
3.wav,53.wav,tensor([0.1780]),different,tensor([0.2957])
3.wav,54.wav,tensor([0.2162]),different,tensor([0.2598])
3.wav,55.wav,tensor([0.1106]),different,tensor([0.2354])
3.wav,56.wav,tensor([0.0649]),different,tensor([0.1069])
3.wav,57.wav,tensor([0.0977]),different,tensor([0.1052])
3.wav,58.wav,tensor([0.0352]),different,tensor([0.0855])
3.wav,59.wav,tensor([0.0981]),different,tensor([0.1011])
3.wav,60.wav,tensor([0.0570]),different,tensor([0.1130])
3.wav,61.wav,tensor([0.1075]),different,tensor([0.2718])
3.wav,62.wav,tensor([0.0606]),different,tensor([0.1574])
3.wav,63.wav,tensor([0.1412]),different,tensor([0.1534])
3.wav,64.wav,tensor([0.1426]),different,tensor([0.1751])
3.wav,65.wav,tensor([0.1746]),different,tensor([0.1653])
3.wav,66.wav,tensor([0.4959]),different,tensor([0.4918])
3.wav,67.wav,tensor([0.3945]),different,tensor([0.6115])
3.wav,68.wav,tensor([0.4552]),different,tensor([0.6234])
3.wav,69.wav,tensor([0.4336]),different,tensor([0.6354])
3.wav,70.wav,tensor([0.3944]),different,tensor([0.5838])
3.wav,71.wav,tensor([0.3254]),different,tensor([0.3636])
3.wav,72.wav,tensor([0.4285]),different,tensor([0.4720])
3.wav,73.wav,tensor([0.4564]),different,tensor([0.4837])
3.wav,74.wav,tensor([0.3741]),different,tensor([0.5089])
3.wav,75.wav,tensor([0.3703]),different,tensor([0.5575])
3.wav,76.wav,tensor([0.3248]),different,tensor([0.2828])
3.wav,77.wav,tensor([0.3153]),different,tensor([0.2946])
3.wav,78.wav,tensor([0.2685]),different,tensor([0.3339])
3.wav,79.wav,tensor([0.2929]),different,tensor([0.3064])
3.wav,80.wav,tensor([0.3328]),different,tensor([0.4335])
3.wav,81.wav,tensor([0.4947]),different,tensor([0.5941])
3.wav,82.wav,tensor([0.4192]),different,tensor([0.4562])
3.wav,83.wav,tensor([0.4348]),different,tensor([0.4231])
3.wav,84.wav,tensor([0.4594]),different,tensor([0.5382])
3.wav,85.wav,tensor([0.4103]),different,tensor([0.5002])
3.wav,86.wav,tensor([0.1797]),different,tensor([0.2134])
3.wav,87.wav,tensor([0.2001]),different,tensor([0.2716])
3.wav,88.wav,tensor([0.2430]),different,tensor([0.2090])
3.wav,89.wav,tensor([0.1669]),different,tensor([0.0878])
3.wav,90.wav,tensor([0.2456]),different,tensor([0.2221])
3.wav,91.wav,tensor([0.1011]),different,tensor([0.1357])
3.wav,92.wav,tensor([0.1570]),different,tensor([0.1211])
3.wav,93.wav,tensor([0.1748]),different,tensor([0.1650])
3.wav,94.wav,tensor([0.1952]),different,tensor([0.1348])
3.wav,95.wav,tensor([0.0635]),different,tensor([0.0961])
3.wav,96.wav,tensor([0.3528]),different,tensor([0.3018])
3.wav,97.wav,tensor([0.2271]),different,tensor([0.2854])
3.wav,98.wav,tensor([0.2343]),different,tensor([0.2247])
3.wav,99.wav,tensor([0.2638]),different,tensor([0.2498])
3.wav,100.wav,tensor([0.2648]),different,tensor([0.2068])
3.wav,101.wav,tensor([0.1854]),different,tensor([0.1296])
3.wav,102.wav,tensor([0.1166]),different,tensor([0.1171])
3.wav,103.wav,tensor([0.1224]),different,tensor([0.1599])
3.wav,104.wav,tensor([0.1266]),different,tensor([0.1342])
3.wav,105.wav,tensor([0.1709]),different,tensor([0.0641])
3.wav,106.wav,tensor([0.1855]),different,tensor([0.1035])
3.wav,107.wav,tensor([0.1888]),different,tensor([0.1419])
3.wav,108.wav,tensor([0.1560]),different,tensor([0.1027])
3.wav,109.wav,tensor([0.1970]),different,tensor([0.1418])
3.wav,110.wav,tensor([0.2186]),different,tensor([0.1119])
3.wav,111.wav,tensor([0.2286]),different,tensor([0.2751])
3.wav,112.wav,tensor([0.2125]),different,tensor([0.2930])
3.wav,113.wav,tensor([0.2166]),different,tensor([0.3432])
3.wav,114.wav,tensor([0.1772]),different,tensor([0.2706])
3.wav,115.wav,tensor([0.2173]),different,tensor([0.2630])
3.wav,116.wav,tensor([0.2342]),different,tensor([0.1533])
3.wav,117.wav,tensor([0.1528]),different,tensor([0.2016])
3.wav,118.wav,tensor([0.2208]),different,tensor([0.1846])
3.wav,119.wav,tensor([0.1730]),different,tensor([0.2288])
3.wav,120.wav,tensor([0.1957]),different,tensor([0.2219])
3.wav,121.wav,tensor([0.3122]),different,tensor([0.3330])
3.wav,122.wav,tensor([0.3037]),different,tensor([0.2876])
3.wav,123.wav,tensor([0.0155]),different,tensor([0.0892])
3.wav,124.wav,tensor([0.4297]),different,tensor([0.3840])
3.wav,125.wav,tensor([0.4606]),different,tensor([0.4189])
3.wav,126.wav,tensor([0.2085]),different,tensor([0.2062])
3.wav,127.wav,tensor([0.1880]),different,tensor([0.1902])
3.wav,128.wav,tensor([0.1100]),different,tensor([0.1128])
3.wav,129.wav,tensor([0.1703]),different,tensor([0.2659])
3.wav,130.wav,tensor([0.1538]),different,tensor([0.1751])
3.wav,131.wav,tensor([0.2058]),different,tensor([0.1883])
3.wav,132.wav,tensor([0.2080]),different,tensor([0.2097])
3.wav,133.wav,tensor([0.2151]),different,tensor([0.1249])
3.wav,134.wav,tensor([0.1587]),different,tensor([0.0468])
3.wav,135.wav,tensor([0.1765]),different,tensor([0.1388])
3.wav,136.wav,tensor([0.1153]),different,tensor([0.1621])
3.wav,137.wav,tensor([0.1182]),different,tensor([0.1969])
3.wav,138.wav,tensor([0.0589]),different,tensor([0.1035])
3.wav,139.wav,tensor([0.2089]),different,tensor([0.1806])
3.wav,140.wav,tensor([0.1730]),different,tensor([0.1209])
3.wav,141.wav,tensor([0.3199]),different,tensor([0.4285])
3.wav,142.wav,tensor([0.2641]),different,tensor([0.2353])
3.wav,143.wav,tensor([0.4241]),different,tensor([0.2476])
3.wav,144.wav,tensor([0.2387]),different,tensor([0.1919])
3.wav,145.wav,tensor([0.2141]),different,tensor([0.2103])
3.wav,146.wav,tensor([0.0023]),different,tensor([0.1113])
3.wav,147.wav,tensor([0.0963]),different,tensor([0.1639])
3.wav,148.wav,tensor([0.0704]),different,tensor([0.1275])
3.wav,149.wav,tensor([0.1326]),different,tensor([0.2342])
3.wav,150.wav,tensor([0.0295]),different,tensor([0.0398])
3.wav,151.wav,tensor([0.0182]),different,tensor([0.0567])
3.wav,152.wav,tensor([0.0549]),different,tensor([0.1098])
3.wav,153.wav,tensor([0.0859]),different,tensor([0.0712])
3.wav,154.wav,tensor([0.0262]),different,tensor([0.0155])
3.wav,155.wav,tensor([0.0781]),different,tensor([0.0669])
3.wav,156.wav,tensor([0.2386]),different,tensor([0.3026])
3.wav,157.wav,tensor([0.1523]),different,tensor([0.2193])
3.wav,158.wav,tensor([0.2376]),different,tensor([0.2322])
3.wav,159.wav,tensor([0.2350]),different,tensor([0.3235])
3.wav,160.wav,tensor([0.2059]),different,tensor([0.2838])
3.wav,161.wav,tensor([0.0805]),different,tensor([-0.0158])
3.wav,162.wav,tensor([0.1238]),different,tensor([0.0463])
3.wav,163.wav,tensor([0.1645]),different,tensor([0.0312])
3.wav,164.wav,tensor([0.0796]),different,tensor([0.0292])
3.wav,165.wav,tensor([0.1155]),different,tensor([0.0227])
3.wav,166.wav,tensor([0.3606]),different,tensor([0.3540])
3.wav,167.wav,tensor([0.4050]),different,tensor([0.2511])
3.wav,168.wav,tensor([0.3565]),different,tensor([0.2812])
3.wav,169.wav,tensor([0.3710]),different,tensor([0.3743])
3.wav,170.wav,tensor([0.2938]),different,tensor([0.2739])
3.wav,171.wav,tensor([-0.0115]),different,tensor([0.1391])
3.wav,172.wav,tensor([-0.0671]),different,tensor([0.1723])
3.wav,173.wav,tensor([-0.0051]),different,tensor([0.1739])
3.wav,174.wav,tensor([-0.0406]),different,tensor([0.1085])
3.wav,175.wav,tensor([0.0737]),different,tensor([0.1899])
3.wav,176.wav,tensor([0.1850]),different,tensor([0.1724])
3.wav,177.wav,tensor([0.2375]),different,tensor([0.2061])
3.wav,178.wav,tensor([0.2182]),different,tensor([0.2125])
3.wav,179.wav,tensor([0.2083]),different,tensor([0.1989])
3.wav,180.wav,tensor([0.2045]),different,tensor([0.1439])
3.wav,181.wav,tensor([0.2095]),different,tensor([0.2270])
3.wav,182.wav,tensor([0.1288]),different,tensor([0.1399])
3.wav,183.wav,tensor([0.1736]),different,tensor([0.1765])
3.wav,184.wav,tensor([0.1006]),different,tensor([0.1255])
3.wav,185.wav,tensor([0.1024]),different,tensor([0.1496])
3.wav,186.wav,tensor([0.0308]),different,tensor([0.0115])
3.wav,187.wav,tensor([0.1064]),different,tensor([0.2103])
3.wav,188.wav,tensor([0.1327]),different,tensor([0.2008])
3.wav,189.wav,tensor([0.0841]),different,tensor([0.1698])
3.wav,190.wav,tensor([0.3159]),different,tensor([0.2591])
3.wav,191.wav,tensor([0.0718]),different,tensor([0.1419])
3.wav,192.wav,tensor([0.0315]),different,tensor([0.0968])
3.wav,193.wav,tensor([0.1620]),different,tensor([0.2162])
3.wav,194.wav,tensor([0.1790]),different,tensor([0.0935])
3.wav,195.wav,tensor([0.1478]),different,tensor([0.1667])
3.wav,196.wav,tensor([-0.0564]),different,tensor([0.0879])
3.wav,197.wav,tensor([-0.0135]),different,tensor([0.1881])
3.wav,198.wav,tensor([0.0284]),different,tensor([0.1483])
3.wav,199.wav,tensor([0.0944]),different,tensor([0.2059])
3.wav,200.wav,tensor([0.0566]),different,tensor([0.1871])
4.wav,5.wav,tensor([0.6276]),same,tensor([0.5658])
4.wav,6.wav,tensor([0.3588]),different,tensor([0.2225])
4.wav,7.wav,tensor([0.3046]),different,tensor([0.3328])
4.wav,8.wav,tensor([0.3800]),different,tensor([0.3196])
4.wav,9.wav,tensor([0.4011]),different,tensor([0.3661])
4.wav,10.wav,tensor([0.4662]),different,tensor([0.2697])
4.wav,11.wav,tensor([0.3373]),different,tensor([0.2725])
4.wav,12.wav,tensor([0.2906]),different,tensor([0.2059])
4.wav,13.wav,tensor([0.3864]),different,tensor([0.3472])
4.wav,14.wav,tensor([0.2760]),different,tensor([0.1882])
4.wav,15.wav,tensor([0.1535]),different,tensor([0.1322])
4.wav,16.wav,tensor([0.0925]),different,tensor([0.1698])
4.wav,17.wav,tensor([0.2002]),different,tensor([0.1161])
4.wav,18.wav,tensor([0.1432]),different,tensor([0.2702])
4.wav,19.wav,tensor([0.1802]),different,tensor([0.2521])
4.wav,20.wav,tensor([0.0796]),different,tensor([0.0471])
4.wav,21.wav,tensor([0.3023]),different,tensor([0.2911])
4.wav,22.wav,tensor([0.2554]),different,tensor([0.3126])
4.wav,23.wav,tensor([0.2474]),different,tensor([0.2379])
4.wav,24.wav,tensor([0.3048]),different,tensor([0.3689])
4.wav,25.wav,tensor([0.1782]),different,tensor([0.3503])
4.wav,26.wav,tensor([0.2351]),different,tensor([0.1761])
4.wav,27.wav,tensor([0.1956]),different,tensor([0.1964])
4.wav,28.wav,tensor([0.2555]),different,tensor([0.2041])
4.wav,29.wav,tensor([0.2535]),different,tensor([0.2516])
4.wav,30.wav,tensor([0.1747]),different,tensor([0.2567])
4.wav,31.wav,tensor([0.2578]),different,tensor([0.4760])
4.wav,32.wav,tensor([0.3773]),different,tensor([0.5005])
4.wav,33.wav,tensor([0.2242]),different,tensor([0.2510])
4.wav,34.wav,tensor([0.3088]),different,tensor([0.3734])
4.wav,35.wav,tensor([0.3878]),different,tensor([0.4167])
4.wav,36.wav,tensor([0.1682]),different,tensor([0.2655])
4.wav,37.wav,tensor([0.1658]),different,tensor([0.2347])
4.wav,38.wav,tensor([0.1966]),different,tensor([0.2422])
4.wav,39.wav,tensor([0.1599]),different,tensor([0.2012])
4.wav,40.wav,tensor([0.1552]),different,tensor([0.1852])
4.wav,41.wav,tensor([0.2535]),different,tensor([0.2486])
4.wav,42.wav,tensor([0.1687]),different,tensor([0.2368])
4.wav,43.wav,tensor([0.0613]),different,tensor([0.1977])
4.wav,44.wav,tensor([0.1135]),different,tensor([0.1297])
4.wav,45.wav,tensor([0.1786]),different,tensor([0.2265])
4.wav,46.wav,tensor([0.0666]),different,tensor([0.1771])
4.wav,47.wav,tensor([-0.0221]),different,tensor([0.0723])
4.wav,48.wav,tensor([0.0112]),different,tensor([0.0803])
4.wav,49.wav,tensor([0.0668]),different,tensor([0.1531])
4.wav,50.wav,tensor([0.0277]),different,tensor([0.1378])
4.wav,51.wav,tensor([0.2101]),different,tensor([0.3520])
4.wav,52.wav,tensor([0.1989]),different,tensor([0.2892])
4.wav,53.wav,tensor([0.1645]),different,tensor([0.3467])
4.wav,54.wav,tensor([0.2247]),different,tensor([0.3105])
4.wav,55.wav,tensor([0.1390]),different,tensor([0.2220])
4.wav,56.wav,tensor([0.0706]),different,tensor([0.1263])
4.wav,57.wav,tensor([0.0692]),different,tensor([0.1967])
4.wav,58.wav,tensor([0.0418]),different,tensor([0.1358])
4.wav,59.wav,tensor([0.0932]),different,tensor([0.2120])
4.wav,60.wav,tensor([0.0494]),different,tensor([0.2103])
4.wav,61.wav,tensor([0.1468]),different,tensor([0.3176])
4.wav,62.wav,tensor([0.1855]),different,tensor([0.2997])
4.wav,63.wav,tensor([0.2459]),different,tensor([0.2897])
4.wav,64.wav,tensor([0.1743]),different,tensor([0.3294])
4.wav,65.wav,tensor([0.1804]),different,tensor([0.2683])
4.wav,66.wav,tensor([0.3956]),different,tensor([0.4046])
4.wav,67.wav,tensor([0.4713]),different,tensor([0.6006])
4.wav,68.wav,tensor([0.3961]),different,tensor([0.5310])
4.wav,69.wav,tensor([0.4206]),different,tensor([0.5402])
4.wav,70.wav,tensor([0.3990]),different,tensor([0.4244])
4.wav,71.wav,tensor([0.2269]),different,tensor([0.2780])
4.wav,72.wav,tensor([0.3832]),different,tensor([0.3920])
4.wav,73.wav,tensor([0.4694]),different,tensor([0.4044])
4.wav,74.wav,tensor([0.3616]),different,tensor([0.3563])
4.wav,75.wav,tensor([0.3768]),different,tensor([0.4510])
4.wav,76.wav,tensor([0.3112]),different,tensor([0.3303])
4.wav,77.wav,tensor([0.3105]),different,tensor([0.2053])
4.wav,78.wav,tensor([0.2811]),different,tensor([0.3053])
4.wav,79.wav,tensor([0.3382]),different,tensor([0.2889])
4.wav,80.wav,tensor([0.3729]),different,tensor([0.4460])
4.wav,81.wav,tensor([0.4667]),different,tensor([0.5186])
4.wav,82.wav,tensor([0.4616]),different,tensor([0.4364])
4.wav,83.wav,tensor([0.4624]),different,tensor([0.4853])
4.wav,84.wav,tensor([0.4871]),different,tensor([0.5347])
4.wav,85.wav,tensor([0.4916]),different,tensor([0.4867])
4.wav,86.wav,tensor([0.1745]),different,tensor([0.2127])
4.wav,87.wav,tensor([0.2581]),different,tensor([0.2467])
4.wav,88.wav,tensor([0.1898]),different,tensor([0.2559])
4.wav,89.wav,tensor([0.0730]),different,tensor([0.1346])
4.wav,90.wav,tensor([0.2325]),different,tensor([0.2206])
4.wav,91.wav,tensor([0.0459]),different,tensor([0.1398])
4.wav,92.wav,tensor([0.1018]),different,tensor([0.1110])
4.wav,93.wav,tensor([0.1347]),different,tensor([0.1971])
4.wav,94.wav,tensor([0.1645]),different,tensor([0.1356])
4.wav,95.wav,tensor([-0.0136]),different,tensor([0.0650])
4.wav,96.wav,tensor([0.3605]),different,tensor([0.3886])
4.wav,97.wav,tensor([0.2427]),different,tensor([0.3343])
4.wav,98.wav,tensor([0.2277]),different,tensor([0.3734])
4.wav,99.wav,tensor([0.2914]),different,tensor([0.2823])
4.wav,100.wav,tensor([0.2334]),different,tensor([0.2212])
4.wav,101.wav,tensor([0.2614]),different,tensor([0.1877])
4.wav,102.wav,tensor([0.2141]),different,tensor([0.2680])
4.wav,103.wav,tensor([0.1603]),different,tensor([0.1979])
4.wav,104.wav,tensor([0.2278]),different,tensor([0.2115])
4.wav,105.wav,tensor([0.1940]),different,tensor([0.1817])
4.wav,106.wav,tensor([0.1743]),different,tensor([0.1886])
4.wav,107.wav,tensor([0.1513]),different,tensor([0.1912])
4.wav,108.wav,tensor([0.1281]),different,tensor([0.1597])
4.wav,109.wav,tensor([0.1477]),different,tensor([0.1810])
4.wav,110.wav,tensor([0.1817]),different,tensor([0.1326])
4.wav,111.wav,tensor([0.2961]),different,tensor([0.2508])
4.wav,112.wav,tensor([0.2975]),different,tensor([0.2669])
4.wav,113.wav,tensor([0.2626]),different,tensor([0.2917])
4.wav,114.wav,tensor([0.2736]),different,tensor([0.1684])
4.wav,115.wav,tensor([0.2856]),different,tensor([0.2807])
4.wav,116.wav,tensor([0.1717]),different,tensor([0.2110])
4.wav,117.wav,tensor([0.1598]),different,tensor([0.2203])
4.wav,118.wav,tensor([0.1396]),different,tensor([0.1834])
4.wav,119.wav,tensor([0.1139]),different,tensor([0.1967])
4.wav,120.wav,tensor([0.1729]),different,tensor([0.1444])
4.wav,121.wav,tensor([0.3071]),different,tensor([0.2697])
4.wav,122.wav,tensor([0.3236]),different,tensor([0.2319])
4.wav,123.wav,tensor([0.0299]),different,tensor([0.1109])
4.wav,124.wav,tensor([0.3637]),different,tensor([0.3295])
4.wav,125.wav,tensor([0.3444]),different,tensor([0.3286])
4.wav,126.wav,tensor([0.2162]),different,tensor([0.3344])
4.wav,127.wav,tensor([0.1771]),different,tensor([0.2211])
4.wav,128.wav,tensor([0.1942]),different,tensor([0.1387])
4.wav,129.wav,tensor([0.1851]),different,tensor([0.3027])
4.wav,130.wav,tensor([0.1825]),different,tensor([0.3082])
4.wav,131.wav,tensor([0.1464]),different,tensor([0.2770])
4.wav,132.wav,tensor([0.1899]),different,tensor([0.2996])
4.wav,133.wav,tensor([0.2253]),different,tensor([0.2197])
4.wav,134.wav,tensor([0.1578]),different,tensor([0.1600])
4.wav,135.wav,tensor([0.1829]),different,tensor([0.1727])
4.wav,136.wav,tensor([0.1363]),different,tensor([0.2399])
4.wav,137.wav,tensor([0.1120]),different,tensor([0.2066])
4.wav,138.wav,tensor([0.0801]),different,tensor([0.1390])
4.wav,139.wav,tensor([0.1794]),different,tensor([0.1665])
4.wav,140.wav,tensor([0.1520]),different,tensor([0.2134])
4.wav,141.wav,tensor([0.2063]),different,tensor([0.4091])
4.wav,142.wav,tensor([0.2473]),different,tensor([0.2548])
4.wav,143.wav,tensor([0.3968]),different,tensor([0.3828])
4.wav,144.wav,tensor([0.2072]),different,tensor([0.2579])
4.wav,145.wav,tensor([0.1863]),different,tensor([0.3262])
4.wav,146.wav,tensor([-0.0222]),different,tensor([0.2019])
4.wav,147.wav,tensor([0.0198]),different,tensor([0.1503])
4.wav,148.wav,tensor([0.0425]),different,tensor([0.2241])
4.wav,149.wav,tensor([0.1225]),different,tensor([0.3219])
4.wav,150.wav,tensor([-0.0036]),different,tensor([0.2349])
4.wav,151.wav,tensor([-0.0443]),different,tensor([0.0528])
4.wav,152.wav,tensor([0.0074]),different,tensor([0.1028])
4.wav,153.wav,tensor([-0.0016]),different,tensor([0.1075])
4.wav,154.wav,tensor([-0.0438]),different,tensor([0.0213])
4.wav,155.wav,tensor([-0.0541]),different,tensor([0.0316])
4.wav,156.wav,tensor([0.2352]),different,tensor([0.3945])
4.wav,157.wav,tensor([0.1980]),different,tensor([0.2810])
4.wav,158.wav,tensor([0.2364]),different,tensor([0.2940])
4.wav,159.wav,tensor([0.2707]),different,tensor([0.4052])
4.wav,160.wav,tensor([0.2627]),different,tensor([0.3821])
4.wav,161.wav,tensor([0.0555]),different,tensor([0.0506])
4.wav,162.wav,tensor([0.1442]),different,tensor([0.1045])
4.wav,163.wav,tensor([0.1770]),different,tensor([0.1360])
4.wav,164.wav,tensor([0.0644]),different,tensor([0.0523])
4.wav,165.wav,tensor([0.0759]),different,tensor([0.0956])
4.wav,166.wav,tensor([0.2318]),different,tensor([0.2981])
4.wav,167.wav,tensor([0.3021]),different,tensor([0.2072])
4.wav,168.wav,tensor([0.2314]),different,tensor([0.2404])
4.wav,169.wav,tensor([0.2289]),different,tensor([0.3255])
4.wav,170.wav,tensor([0.1899]),different,tensor([0.1797])
4.wav,171.wav,tensor([-0.0340]),different,tensor([0.0753])
4.wav,172.wav,tensor([-0.0595]),different,tensor([0.1430])
4.wav,173.wav,tensor([-0.0154]),different,tensor([0.1756])
4.wav,174.wav,tensor([-0.0651]),different,tensor([0.0765])
4.wav,175.wav,tensor([0.0163]),different,tensor([0.1471])
4.wav,176.wav,tensor([0.2139]),different,tensor([0.1104])
4.wav,177.wav,tensor([0.2153]),different,tensor([0.2771])
4.wav,178.wav,tensor([0.2817]),different,tensor([0.2077])
4.wav,179.wav,tensor([0.2210]),different,tensor([0.1613])
